cell_id,lat,lon,date,year,doy,label,sample_kind,n_detections,max_frp,temp_max,temp_min,temp_mean,rh_min,rh_mean,wind_max,wind_mean,precip_sum,vpd_max,precip_7d,precip_30d,days_since_rain_1mm,temp_max_7d_mean,rh_min_7d_mean,ffmc,dmc,dc,isi,bui,fwi,days_since_last_fire,split,ndvi,ndvi_normal,ndvi_anomaly,ndvi_change_32d,ndvi_stale_days
346_-4,34.6,-0.4,2013-09-22,2013,265,0,matched_negative,0,,27.3,14.5,20.2,20,53,14.5,7.6,0.0,2.9,3.1999999999999984,27.8,4.0,25.957142857142856,34.285714285714285,94.44410196860468,98.25288911393498,968.2751118029049,16.65390791809302,156.74314584162735,51.477606832542364,9999.0,train,0.32387251727209215,0.2249428367155335,0.09892968055655865,0.05086340747695045,9.0
346_-4,34.6,-0.4,2015-06-27,2015,178,0,matched_negative,0,,33.7,12.0,24.0,10,35,14.6,6.8,0.0,4.68,0.29999999999999644,23.8,9.0,30.257142857142856,20.0,97.80157981226338,124.26516124215634,568.1260270822324,26.346923294840987,160.67173797049634,68.54072469014775,296.0,train,0.2626256873931772,0.23436768447638023,0.028258002916796976,-0.022704507594905998,2.0
346_-4,34.6,-0.4,2023-07-22,2023,203,0,matched_negative,0,,38.4,20.4,30.0,7,25,15.5,7.9,0.0,6.22,0.10000000000000689,3.4,15.0,37.68571428571429,7.0,99.1383788910102,314.1275613587336,793.1129253596101,32.85528789248988,315.67866864619384,82.87904373521093,1485.0,train,0.16576446065333006,0.22344107829212856,-0.0576766176387985,-0.04360239883488595,11.0
346_-7,34.6,-0.7000000000000001,2021-06-22,2021,173,1,positive,2,7.01,26.9,12.8,18.6,29,58,18.1,10.4,0.0,2.49,3.5999999999999948,19.700000000000003,5.0,29.77142857142857,20.142857142857142,94.55731869244175,207.14479683137947,601.7741936710979,20.2802785285889,222.66946115700293,61.29187848414006,1431.0,train,0.2065060939501021,0.2608921867728096,-0.05438609282270751,-0.03155395559107571,13.0
346_-7,34.6,-0.7000000000000001,2021-07-08,2021,189,1,positive,2,12.19,31.6,16.7,23.4,17,39,13.9,10.8,0.0,3.83,0.0,5.600000000000001,21.0,36.07142857142857,11.142857142857142,96.25320389166085,326.27182278937937,756.5941936710979,20.68040340661266,325.8866791758814,62.90570631840851,16.0,train,0.19570339229487785,0.23832457588289804,-0.042621183588020195,-0.013557040721019015,13.0
346_-7,34.6,-0.7000000000000001,2022-08-16,2022,228,0,matched_negative,0,,34.7,19.7,26.0,11,37,22.6,10.4,0.0,4.93,3.9999999999999964,4.300000000000003,1.0,36.800000000000004,11.0,97.74084966204154,132.2898468582644,943.4143044460682,39.11211693877294,195.90349489230536,89.43571491145559,404.0,train,0.18622068909901443,0.21509474347154098,-0.028874054372526547,-0.01063209151396699,4.0
346_-7,34.6,-0.7000000000000001,2025-10-23,2025,296,0,matched_negative,0,,27.5,10.9,18.7,19,50,17.7,7.8,0.0,2.95,1.9999999999999964,22.8,6.0,23.085714285714285,31.714285714285715,94.53596717822182,73.61810276267751,929.1522022823365,19.817244145321894,122.89360121181137,53.32249138544969,1568.0,test,0.18185850553185703,0.24029669904014908,-0.05843819350829205,0.010829682098735777,8.0
346_-8,34.6,-0.8,2017-10-27,2017,300,0,matched_negative,0,,25.8,7.2,15.2,11,41,12.0,7.5,0.0,2.95,0.0,25.600000000000005,7.0,22.8,24.571428571428573,96.27202303463864,59.61392253616435,1029.3405505707058,18.84003659066605,104.14852531523765,48.39259121923244,448.0,train,0.21833976794010698,0.21971549531386614,-0.0013757273737591558,0.007144248573698331,12.0
346_67,34.6,6.7,2020-06-26,2020,178,0,matched_negative,0,,42.3,27.9,35.7,10,17,21.4,11.6,0.0,7.52,0.0,0.0,65.0,37.15714285714286,15.714285714285714,99.00859648507802,542.2321956720955,911.4961580156256,43.489229732143976,537.7183455273939,97.69733970748469,305.0,train,0.09552655437545718,0.09870327655782567,-0.0031767221823684882,0.0034036152409197273,2.0
346_68,34.6,6.800000000000001,2019-07-11,2019,192,1,positive,1,2.07,41.5,29.0,35.7,10,25,22.1,11.4,0.0,6.78,0.0,0.0,47.0,43.871428571428574,9.0,99.99006982642989,482.0632776778101,901.4357932103579,51.157693475140356,479.3190080462221,107.19562094916286,34.0,train,0.1020529465149754,0.09518548440160529,0.00686746211337011,-0.02416239847281937,16.0
346_70,34.6,7.0,2019-06-03,2019,154,1,positive,1,6.26,31.2,19.9,25.8,19,29,15.4,11.0,0.0,3.65,0.0,30.6,8.0,29.17142857142857,24.285714285714285,95.4025392652604,114.29604365646753,456.03769432118645,19.8738315539295,140.53616588643138,55.806168175762934,1782.0,train,0.1274487353305807,0.10443021727850803,0.02301851805207268,-0.04804832416557325,10.0
346_70,34.6,7.0,2024-09-07,2024,251,0,matched_negative,0,,37.7,27.9,33.1,26,37,20.3,11.0,0.1,4.8,0.7,0.9000000000000071,112.0,38.142857142857146,22.714285714285715,96.44860731965375,1019.5934284098851,1663.9623330852437,29.312474375817175,1005.8035096375311,77.63492437204178,1525.0,val,0.09510000168510231,0.09715467298981294,-0.0020546713047106258,-0.0009803452052815353,11.0
346_72,34.6,7.2,2015-07-31,2015,212,0,matched_negative,0,,41.1,27.7,35.2,12,20,14.9,9.6,0.0,6.85,0.0,0.0,60.0,40.199999999999996,14.714285714285714,98.47779222914708,883.7894419291883,1191.3680985216633,29.24089228014357,868.3177320950152,77.52280978133919,9999.0,train,0.09284309326297617,0.09586867371920459,-0.003025580456228416,-0.0011182197657232246,4.0
346_72,34.6,7.2,2018-09-05,2018,248,0,matched_negative,0,,40.5,28.9,34.9,12,21,21.9,14.0,0.0,6.61,0.0,6.5,17.0,37.0,20.428571428571427,98.39233608716889,251.85692151928015,1496.2256637055332,41.144081472947846,354.5232303410729,94.56140500307788,9999.0,train,0.09359791553323717,0.09700981892814876,-0.0034119033949115973,0.003551944122135983,8.0
346_73,34.6,7.300000000000001,2023-09-15,2023,258,0,matched_negative,0,,35.9,25.2,31.2,22,31,14.0,9.4,0.0,4.58,0.0,0.09999999999999468,105.0,35.114285714285714,23.142857142857142,96.09192106338226,823.3606555322788,1520.1488656244053,20.337056803822296,816.4533391915987,62.360401954643706,92.0,train,0.10551501078457773,0.10174064094817602,0.0037743698364017114,0.005395409573238752,2.0
347_-1,34.7,-0.1,2014-06-18,2014,169,0,matched_negative,0,,28.8,11.0,21.0,25,47,11.2,5.3,0.0,2.98,1.9999999999999893,41.3,6.0,27.657142857142855,26.0,93.67759672909544,73.65615318581493,322.86802819294627,12.682360461994968,93.80995036784469,35.78885145180436,9999.0,train,0.3087535022836009,0.29024014255931985,0.01851335972428103,-0.06558563103286202,9.0
347_-1,34.7,-0.1,2014-08-14,2014,226,1,positive,1,0.62,34.1,20.0,26.1,21,39,17.3,7.6,0.0,4.25,0.8999999999999894,1.8,31.0,34.528571428571425,17.142857142857142,96.8691303380847,290.27219304503143,836.2557936737643,26.663407786818876,310.82164728696796,73.24492033625594,9999.0,train,0.26728040851740753,0.24422311216353595,0.023057296353871576,-0.007125402311317086,2.0
347_-1,34.7,-0.1,2014-08-31,2014,243,0,matched_negative,0,,29.5,18.5,23.9,38,65,8.3,4.7,1.1,2.55,4.599999999999989,7.5,0.0,33.785714285714285,21.0,89.31135584659032,118.45754781520456,962.7204656712111,5.901037105608422,181.18156564657917,26.924383118634893,12.0,train,0.2678817107118333,0.24557567037827066,0.02230604033356265,0.0076986570743408644,3.0
347_-1,34.7,-0.1,2016-09-20,2016,264,0,matched_negative,0,,23.6,13.9,18.1,46,66,14.4,7.3,2.5,1.57,2.79999999999999,14.799999999999999,0.0,25.685714285714287,31.857142857142858,81.65862388528238,109.68608071944489,1180.1673392424839,2.8269630082111337,178.0108415519625,15.78593769223313,72.0,train,0.2324647330176063,0.2478878077437551,-0.015423074726148789,-0.006252812985792389,8.0
347_-1,34.7,-0.1,2022-07-14,2022,195,0,matched_negative,0,,33.2,19.0,25.5,13,38,15.1,9.4,0.0,4.39,0.0,13.999999999999993,20.0,32.98571428571429,14.857142857142858,97.20866015604327,246.0061966432924,622.3739825085842,24.97299520465407,247.46914294863595,69.96851457979794,2195.0,train,0.243453775110565,0.2508319299133562,-0.007378154802791165,-0.046270236313462026,3.0
347_-11,34.7,-1.1,2021-07-03,2021,184,0,matched_negative,0,,36.7,21.9,28.7,9,25,13.4,7.1,0.0,5.63,0.0,11.900000000000006,14.0,34.2,11.714285714285714,99.25045105036708,221.02122617147324,671.8397529688024,29.990049574310028,242.55425834047728,77.93694076365546,702.0,train,0.29310438242787007,0.3034022654675232,-0.010297883039653122,-0.03939677421687321,8.0
347_-18,34.7,-1.8,2022-06-08,2022,159,0,matched_negative,0,,34.6,18.6,25.7,20,32,16.6,7.7,0.0,4.39,0.09999999999999645,1.4,34.0,30.428571428571427,28.571428571428573,96.15077850289285,221.14870554129766,281.3199999999999,23.36904467445343,219.28142883872164,66.70650850647756,1455.0,train,0.370249924441628,0.2564509751288034,0.11379894931282464,0.0671074897990172,15.0
347_-19,34.7,-1.9000000000000001,2017-06-04,2017,155,0,matched_negative,0,,29.2,17.7,22.8,34,60,17.3,8.5,0.1,2.6,5.499999999999993,8.6,4.0,29.142857142857142,36.857142857142854,92.88311299032979,129.53553312447116,543.0179868948547,15.434931817886083,162.28775693881198,49.479536176095735,1024.0,train,0.191870350607001,0.215586936071123,-0.023716585464122003,-0.08296085888712998,11.0
347_-2,34.7,-0.2,2014-09-03,2014,246,1,positive,3,6.82,33.6,18.6,26.0,25,40,11.4,6.2,2.0,3.89,5.6,7.6,0.0,32.77142857142857,23.571428571428573,92.13157012152173,133.44449957272684,1071.08480729484,10.31456567482555,203.50363407918292,39.749584831107455,15.0,train,0.27283249161860423,0.2510949985779953,0.021737493040608957,-0.0012894347407974016,6.0
347_-23,34.7,-2.3000000000000003,2012-08-13,2012,226,1,positive,1,1.24,34.4,19.9,27.3,24,39,13.7,6.3,0.0,4.12,3.1,4.8,1.0,38.4,17.142857142857142,96.26181847166404,598.8144168557133,1087.8393745267354,20.49683973437227,594.5227937561687,62.657503529933955,9999.0,train,0.14387822382581023,0.14998451220325432,-0.006106288377444091,-0.006495675856766636,2.0
347_-23,34.7,-2.3000000000000003,2022-09-28,2022,271,0,matched_negative,0,,24.4,11.1,17.8,24,51,16.6,9.9,0.0,2.33,6.999999999999998,8.199999999999992,2.0,26.485714285714288,34.142857142857146,92.71288305296501,94.22839804750434,1278.9641414635707,14.548211076883574,159.14420114711243,47.46096309281188,2634.0,train,0.13202603861625523,0.1491002044654618,-0.01707416584920657,-0.0024858501866700244,15.0
347_-3,34.7,-0.30000000000000004,2016-09-29,2016,273,0,matched_negative,0,,20.9,12.3,16.1,44,68,15.1,9.8,0.4,1.38,6.200000000000004,25.0,1.0,24.88571428571429,35.142857142857146,85.27391147887626,57.52573873621541,1002.5625411119738,4.6835818039255255,100.61813250567327,18.56591719316222,21.0,train,0.26593246664353015,0.2620280092525653,0.003904457390964844,0.032289411007635355,1.0
347_-3,34.7,-0.30000000000000004,2019-06-22,2019,173,0,matched_negative,0,,31.8,13.8,22.5,22,48,17.7,9.8,0.0,3.67,0.0,3.2999999999999963,27.0,32.34285714285714,21.0,96.23248681068227,305.42116566477296,584.6077922212093,24.974946719081483,304.19231313255017,70.41654596722108,6.0,train,0.26792711996760854,0.28540574049437084,-0.0174786205267623,-0.059190388082292156,13.0
347_-4,34.7,-0.4,2020-06-05,2020,157,0,matched_negative,0,,27.8,13.1,19.9,19,55,14.1,9.7,0.0,3.01,0.0,17.700000000000003,8.0,30.542857142857144,16.571428571428573,96.42849081463697,162.36736485107215,395.90370260192327,21.389227729415143,162.3202989818097,60.548182640506695,343.0,train,0.2745400518190914,0.2929719184661984,-0.018431866647106998,-0.051570120147985676,13.0
347_-5,34.7,-0.5,2012-09-02,2012,246,0,matched_negative,0,,24.8,11.8,18.3,27,53,14.9,8.8,0.0,2.28,1.8000000000000005,9.5,13.0,30.242857142857144,20.285714285714285,94.08477296706016,178.78870444464349,1104.830353527243,16.169954547939568,254.5829596117342,53.76181719635894,10.0,train,0.27470906722389393,0.25834162902816427,0.016367438195729667,-0.01901427387012189,6.0
347_-5,34.7,-0.5,2012-10-28,2012,302,0,matched_negative,0,,10.7,5.0,8.9,69,86,18.4,10.3,2.7,0.4,10.900000000000004,54.199999999999996,0.0,18.642857142857142,48.57142857142857,65.78609836752683,14.249510531901892,627.8279239250888,1.3740373735694533,26.968777412903584,2.4454946488127636,66.0,train,0.297413997907991,0.28496754345901554,0.012446454448975464,0.00818336683441312,14.0
347_-5,34.7,-0.5,2014-08-15,2014,227,1,positive,22,128.4,34.3,17.8,24.5,19,51,15.4,5.8,0.2,4.36,0.8000000000000071,2.2000000000000033,32.0,34.01428571428571,16.428571428571427,97.00653520816851,322.53858096150975,886.0354670299715,24.678478578907868,337.72592218786514,70.00425841071163,10.0,train,0.29605431995218373,0.2533249042367225,0.04272941571546124,-0.027470614250732883,3.0
347_-5,34.7,-0.5,2017-08-25,2017,237,0,matched_negative,0,,32.6,20.1,25.5,16,34,12.2,6.2,2.3,4.14,4.6,10.400000000000006,0.0,33.8,15.0,93.34688798039055,107.72159445760542,1082.6918866588164,12.73721070063828,172.5290715502199,44.377930638953664,326.0,train,0.23673590110674156,0.2533249042367225,-0.016589003129980934,-0.022476356673222203,13.0
347_-5,34.7,-0.5,2019-09-29,2019,272,0,matched_negative,0,,32.1,16.2,23.5,12,36,17.6,9.8,0.0,4.21,0.1,22.800000000000004,16.0,30.785714285714285,18.857142857142858,97.28212535728423,111.54654522225123,1094.6460029323723,28.604371681312003,177.79815150134462,73.39395104524749,102.0,train,0.24849850281505562,0.26250343721479985,-0.014004934399744234,0.0014359594323616054,16.0
347_-5,34.7,-0.5,2025-06-22,2025,173,0,matched_negative,0,,34.1,19.7,27.2,12,23,20.6,7.9,0.0,4.72,0.0,5.700000000000007,9.0,31.985714285714284,16.142857142857142,97.48526815995548,261.29692663392245,469.6568688199817,34.18380961723325,260.10091733405375,84.43597005016544,1797.0,test,0.234359564678776,0.318341902700654,-0.08398233802187799,-0.00793632360596963,13.0
347_-5,34.7,-0.5,2025-10-10,2025,283,0,matched_negative,0,,20.4,12.5,15.3,40,73,29.2,9.6,3.1,1.44,5.100000000000007,16.600000000000005,0.0,24.62857142857143,26.285714285714285,80.82736734527866,80.32293572204856,1046.693097078219,5.415315655096918,134.78706685035746,23.433004240332984,1907.0,test,0.21992793001889618,0.2735557388045012,-0.053627808785605,0.010841029182091594,11.0
347_-6,34.7,-0.6000000000000001,2017-06-11,2017,162,0,matched_negative,0,,28.8,14.2,21.0,21,52,15.6,7.5,0.0,3.06,7.6,50.30000000000001,2.0,29.114285714285717,19.0,94.54412028068917,56.410664352660845,373.0395222460382,17.847373792244763,81.87042046479526,41.86316895021612,221.0,train,0.2987114020182748,0.3121014006685813,-0.01338999865030649,0.044903214680809656,2.0
347_-6,34.7,-0.6000000000000001,2018-07-08,2018,189,0,matched_negative,0,,33.2,17.2,24.5,25,55,13.4,7.1,0.0,3.8,0.0,0.6000000000000072,33.0,33.91428571428572,17.428571428571427,96.42655468537374,227.51261874302398,437.9925277221775,20.642535406338506,226.73652368406707,62.0414026971539,613.0,train,0.3411549216816226,0.2800487152403709,0.0611062064412517,-0.10265790474537839,13.0
347_-9,34.7,-0.9,2017-09-01,2017,244,0,matched_negative,0,,33.1,15.4,22.1,20,73,17.4,7.1,0.1,4.03,6.300000000000003,15.5,1.0,31.242857142857144,19.285714285714285,95.42209748147894,120.21939136132052,1114.0447680546108,22.039798162582606,189.35447952991987,63.35693148635155,91.0,train,0.21633126024333402,0.20636771781343854,0.009963542429895472,0.008528206283863388,4.0
347_-9,34.7,-0.9,2023-07-13,2023,194,0,matched_negative,0,,39.1,22.4,30.4,9,23,19.1,8.6,0.0,6.39,0.0,1.5999999999999963,34.0,40.1,7.285714285714286,99.80779168972002,289.37276753142396,692.453773145298,42.95922680594515,289.1862043110805,96.70008030515625,2232.0,train,0.1620250315735694,0.2130988772503204,-0.051073845676750995,0.01730286379499854,2.0
347_1,34.7,0.1,2018-06-30,2018,181,0,matched_negative,0,,37.5,14.6,25.1,6,44,24.3,13.4,0.0,6.09,0.0,9.8,25.0,34.885714285714286,14.142857142857142,99.20283660338606,213.8001152311135,455.3815313339438,51.62098057510086,213.36312929915997,105.8305264541351,1407.0,train,0.23130453315079014,0.20874377733239888,0.02256075581839126,-0.297760500823137,5.0
347_4,34.7,0.4,2016-09-16,2016,260,0,matched_negative,0,,23.0,11.6,16.9,30,51,11.9,9.8,0.0,1.96,3.099999999999999,12.100000000000009,6.0,27.285714285714285,29.142857142857142,91.96800455932951,140.32036505048657,1146.6043302566193,10.336011933575545,214.8943166251041,40.034693387129636,739.0,train,0.23557389932635192,0.21460829920905597,0.02096560011729595,0.009039993733505253,4.0
347_53,34.7,5.300000000000001,2023-10-01,2023,274,0,matched_negative,0,,30.5,21.2,26.0,31,38,11.3,7.8,0.0,3.02,0.0,0.29999999999999644,32.0,31.685714285714283,21.714285714285715,94.56990668234289,296.27653268547147,1738.6496834158515,14.421644010702295,415.5306564234201,50.44104010647919,38.0,train,0.3232632099800929,0.24460577223114047,0.07865743774895242,0.009706095115520341,2.0
347_55,34.7,5.5,2015-09-05,2015,248,0,matched_negative,0,,41.8,26.8,35.4,12,19,12.1,7.5,0.0,7.11,0.7999999999999996,10.200000000000001,10.0,38.55714285714286,19.714285714285715,98.57833651228766,155.2299438492086,1672.6144492513527,25.73004585645883,251.99320045047207,71.29050027434363,41.0,train,0.16387794959797972,0.16277337830100455,0.0011045712969751653,0.001480319784817774,8.0
347_56,34.7,5.6000000000000005,2017-08-21,2017,233,0,matched_negative,0,,39.3,27.4,33.9,17,27,13.6,7.6,0.0,5.89,0.2,2.0,29.0,40.4,16.428571428571427,98.50384175060854,811.6734555627795,1518.9972565004077,27.480546087224308,805.2256428199197,74.72276925587141,51.0,train,0.11396328336265725,0.11560440242060556,-0.0016411190579483093,-0.0007309946735436362,9.0
347_57,34.7,5.7,2018-08-05,2018,217,0,matched_negative,0,,35.5,26.3,31.7,28,36,20.5,10.6,0.0,4.18,0.0,0.0,77.0,38.971428571428575,17.714285714285715,95.89501096569002,732.8750138962685,1351.0532376162457,27.476433282419006,727.155294808365,74.71611897108829,1441.0,train,0.10696243049714303,0.1130367734686879,-0.006074342971544869,4.413717640677772e-06,9.0
347_58,34.7,5.800000000000001,2016-10-04,2016,278,0,matched_negative,0,,35.0,20.2,28.0,29,45,9.4,5.4,0.0,4.01,8.3,28.8,4.0,30.5,37.857142857142854,94.2282585106703,47.75334509623599,1043.1040152560788,12.501625362783544,85.69848921307718,33.93184047617548,17.0,train,0.1528005198767918,0.1400019446774293,0.012798575199362505,0.0055256202609748895,6.0
347_58,34.7,5.800000000000001,2020-10-05,2020,279,0,matched_negative,0,,28.3,21.0,24.3,21,38,35.9,22.7,0.0,3.0,0.0,0.6000000000000001,32.0,31.95714285714286,22.285714285714285,95.29963819780167,239.77596892755616,1317.5058480367006,55.05662380253271,329.59330009854295,111.61881465684718,35.0,train,0.18573797679474435,0.1400019446774293,0.045736032117315056,0.05111604508009057,7.0
347_58,34.7,5.800000000000001,2021-08-12,2021,224,0,matched_negative,0,,46.5,28.0,38.6,6,12,15.2,7.2,0.0,9.71,0.0,0.0,98.0,45.371428571428574,8.0,100.46407445987228,889.2576703050966,1391.1081834559475,38.400080103824244,877.2369937824449,90.92731212574328,346.0,train,0.14399023827083754,0.13514197637537212,0.00884826189546542,-0.025187658891411835,16.0
347_58,34.7,5.800000000000001,2022-06-21,2022,172,1,positive,1,6.47,38.0,27.4,33.3,18,27,19.6,11.0,0.0,5.41,0.0,0.0,53.0,39.800000000000004,13.571428571428571,98.17192376233113,602.8741640541112,928.9307751963925,35.59457054701778,596.3673200330683,87.0050540746966,278.0,train,0.14155515225135376,0.14893056559799125,-0.007375413346637494,-0.011041825136295924,12.0
347_59,34.7,5.9,2014-08-17,2014,229,0,matched_negative,0,,38.5,27.9,33.5,18,28,18.0,11.0,0.0,5.57,0.0,0.6999999999999991,66.0,41.228571428571435,15.428571428571429,98.00780651973567,702.1627321751754,1458.9617080297833,32.134526255376755,698.9117379549875,81.95400162067928,755.0,train,0.13935324121608314,0.14394230568691097,-0.004589064470827825,-0.007080785527324079,5.0
347_59,34.7,5.9,2022-07-31,2022,212,0,matched_negative,0,,43.4,31.2,37.7,12,18,17.5,9.2,0.0,7.74,0.0,0.0,93.0,43.214285714285715,11.714285714285714,99.5682270685499,994.9108403928062,1363.050839931923,38.42357723481282,976.5151587976924,90.9595569183201,370.0,train,0.14832669423917746,0.14530759477247088,0.0030190994667065874,0.002784415265144613,4.0
347_60,34.7,6.0,2017-10-30,2017,303,0,matched_negative,0,,25.9,12.7,19.7,31,47,13.9,9.3,0.0,2.27,0.0,10.6,10.0,26.52857142857143,28.142857142857142,92.6793355825533,121.67814738197785,1391.4766570436743,12.637920290861906,199.69935129944142,45.178339681733604,1550.0,train,0.13606873651812815,0.13003058315196828,0.006038153366159871,0.007105216083526766,15.0
